timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s
2025-09-05T13:54:21Z,22942.0,22942.8,15,1554.74335,1554.74337,-4.0000000126383384e-05,-3.298425393813456e-08,-9.999999974352251e-05
2025-09-05T13:54:21Z,22942.0,22942.9,16,1554.74338,1554.74335,-6.000000007588824e-05,-4.947638081345496e-08,4.999999988267517e-05
2025-09-05T13:54:21Z,22943.0,22943.0,17,1554.7434,1554.74338,-3.0000000151630957e-05,-2.4738190500474367e-08,0.00025000000050931704
2025-09-05T13:54:21Z,22943.0,22943.1,18,1554.74331,1554.7434,-9.999999974752427e-06,-8.246063437660197e-09,0.00015000000075942807
2025-09-05T13:54:21Z,22943.0,22943.2,19,1554.74342,1554.74341,0.0,0.0,9.999999974716047e-05
2025-09-05T13:54:21Z,22943.0,22943.3,20,1554.74341,1554.74342,9.999999974752427e-06,8.246063437660197e-09,4.9999999875399226e-05
2025-09-05T13:54:21Z,22943.0,22943.4,21,1554.74343,1554.74342,9.999999974752427e-06,8.246063437660197e-09,4.9999999875399226e-05
2025-09-05T13:54:21Z,22943.0,22943.5,22,1554.74348,1554.74343,1.9999999949504854e-05,1.6492126875320394e-08,0.00014999999962346918
2025-09-05T13:54:21Z,22943.0,22943.6,23,1554.74339,1554.74345,3.999999989900971e-05,3.298425375064079e-08,9.999999975079845e-05
2025-09-05T13:54:21Z,22943.0,22943.7,24,1554.7435,1554.74345,3.999999989900971e-05,3.298425375064079e-08,-0.0001999999995015969
2025-09-05T13:54:22Z,22943.0,22943.8,25,1554.74345,1554.74341,0.0,0.0,-0.0001999999995015969
2025-09-05T13:54:22Z,22943.0,22943.9,26,1554.7433,1554.74341,0.0,0.0,0.0
2025-09-05T13:54:22Z,22944.0,22944.0,27,1554.74341,1554.74341,0.0,0.0,-7.111111093099793e-05
2025-09-05T13:54:22Z,22944.0,22944.125,28,1554.74331,1554.74339,-1.9999999949504854e-05,-1.6492126875320394e-08,0.0
2025-09-05T13:54:22Z,22944.0,22944.25,29,1554.74349,1554.74341,0.0,0.0,0.0
