timestamp,time_s,effective_time_s,sample_index,wl_1_nm,wl_1_filtered_nm,wl_1_delta_nm,wl_1_strain,wl_1_derivative_nm_per_s
2025-09-11T13:00:34Z,18227.0,18227.1,13,1529.46697,1529.4667,1.9999999949504854e-05,1.676468399840412e-08,3.637979403402908e-15
2025-09-11T13:00:34Z,18227.0,18227.2,14,1529.46668,1529.46669,9.999999974752427e-06,8.38234199920206e-09,-9.999999974716047e-05
2025-09-11T13:00:34Z,18227.0,18227.3,15,1529.46671,1529.46668,0.0,0.0,-4.9999999875399226e-05
2025-09-11T13:00:34Z,18227.0,18227.4,16,1529.46667,1529.46668,0.0,0.0,-4.9999999875399226e-05
2025-09-11T13:00:34Z,18227.0,18227.5,17,1529.46662,1529.46667,-9.999999974752427e-06,-8.38234199920206e-09,-0.0003000000003838068
2025-09-11T13:00:34Z,18227.0,18227.6,18,1529.46681,1529.46662,-6.000000007588824e-05,-5.0294052185804754e-08,-0.0002500000005138645
2025-09-11T13:00:34Z,18227.0,18227.7,19,1529.46653,1529.46662,-6.000000007588824e-05,-5.0294052185804754e-08,-0.0002499999993769961
2025-09-11T13:00:34Z,18227.0,18227.8,20,1529.46656,1529.46657,-0.00010999999994965037,-9.220576218181505e-08,-0.0002499999993769962
2025-09-11T13:00:34Z,18227.0,18227.9,21,1529.46683,1529.46657,-0.00010999999994965037,-9.220576218181505e-08,1.0842021724855044e-19
2025-09-11T13:00:34Z,18228.0,18228.0,22,1529.46657,1529.46657,-0.00010999999994965037,-9.220576218181505e-08,0.0004000000001327862
2025-09-11T13:00:35Z,18228.0,18228.1,23,1529.46668,1529.46665,-2.999999992425728e-05,-2.514702599760618e-08,2.910378101711464e-14
2025-09-11T13:00:35Z,18228.0,18228.2,24,1529.46654,1529.46657,-0.00010999999994965037,-9.220576218181505e-08,-0.0004499999999863576
2025-09-11T13:00:35Z,18228.0,18228.3,25,1529.46665,1529.46656,-0.0001199999999244028,-1.0058810418101712e-07,-4.999999987539928e-05
2025-09-11T13:00:35Z,18228.0,18228.4,26,1529.46646,1529.46656,-0.0001199999999244028,-1.0058810418101712e-07,9.999999975079845e-05
2025-09-11T13:00:35Z,18228.0,18228.5,27,1529.46656,1529.46658,-9.999999997489795e-05,-8.3823420182613e-08,9.999999974897949e-05
2025-09-11T13:00:35Z,18228.0,18228.6,28,1529.46662,1529.46658,-9.999999997489795e-05,-8.3823420182613e-08,4.9999999871761294e-05
2025-09-11T13:00:35Z,18228.0,18228.7,29,1529.46658,1529.46659,-9.000000000014552e-05,-7.544107818341093e-08,0.00019999999949795897
2025-09-11T13:00:35Z,18228.0,18228.8,30,1529.46659,1529.46662,-6.000000007588824e-05,-5.0294052185804754e-08,0.00019999999949795892
2025-09-11T13:00:35Z,18228.0,18228.9,31,1529.46663,1529.46663,-5.000000010113581e-05,-4.1911710186602694e-08,4.999999987176124e-05
2025-09-11T13:00:35Z,18229.0,18229.0,32,1529.46671,1529.46663,-5.000000010113581e-05,-4.1911710186602694e-08,-2.710505431213761e-20
2025-09-11T13:00:36Z,18229.0,18229.11111111111,33,1529.46681,1529.46663,-5.000000010113581e-05,-4.1911710186602694e-08,-0.0004949999997563192
2025-09-11T13:00:36Z,18229.0,18229.222222222223,34,1529.46651,1529.46652,-0.00016000000005078618,-1.3411747236841775e-07,-0.0005399999996440965
2025-09-11T13:00:36Z,18229.0,18229.333333333332,35,1529.46652,1529.46651,-0.0001700000000255386,-1.4249981436761982e-07,-4.4999999887777495e-05
2025-09-11T13:00:36Z,18229.0,18229.444444444445,36,1529.46638,1529.46651,-0.0001700000000255386,-1.4249981436761982e-07,4.4999999887777495e-05
2025-09-11T13:00:36Z,18229.0,18229.555555555555,37,1529.46651,1529.46652,-0.00016000000005078618,-1.3411747236841775e-07,0.0009449999996307543
2025-09-11T13:00:36Z,18229.0,18229.666666666668,38,1529.46674,1529.46672,3.999999989900971e-05,3.352936799680824e-08,0.0009900000005417134
2025-09-11T13:00:36Z,18229.0,18229.777777777777,39,1529.46682,1529.46674,6.000000007588824e-05,5.0294052185804754e-08,9.000000079873645e-05
2025-09-11T13:00:36Z,18229.0,18229.88888888889,40,1529.46672,1529.46674,6.000000007588824e-05,5.0294052185804754e-08,0.0002249999994388872
2025-09-11T13:00:36Z,18230.0,18230.0,41,1529.46679,1529.46679,0.00010999999994965037,9.220576218181505e-08,0.000213157894201772
2025-09-11T13:00:37Z,18230.0,18230.1,42,1529.46635,1529.46679,0.00010999999994965037,9.220576218181505e-08,1.0842021724855044e-19
2025-09-11T13:00:37Z,18230.0,18230.2,43,1529.46686,1529.46679,0.00010999999994965037,9.220576218181505e-08,-0.0006999999993924577
2025-09-11T13:00:37Z,18230.0,18230.3,44,1529.46688,1529.46665,-2.999999992425728e-05,-2.514702599760618e-08,-0.0006999999993924574
2025-09-11T13:00:37Z,18230.0,18230.4,45,1529.46665,1529.46665,-2.999999992425728e-05,-2.514702599760618e-08,0.0
2025-09-11T13:00:37Z,18230.0,18230.5,46,1529.46642,1529.46665,-2.999999992425728e-05,-2.514702599760618e-08,0.0
2025-09-11T13:00:37Z,18230.0,18230.6,47,1529.46662,1529.46665,-2.999999992425728e-05,-2.514702599760618e-08,0.000199999999487045
2025-09-11T13:00:37Z,18230.0,18230.7,48,1529.46672,1529.46669,9.999999974752427e-06,8.38234199920206e-09,0.000199999999487045
2025-09-11T13:00:37Z,18230.0,18230.8,49,1529.46669,1529.46669,9.999999974752427e-06,8.38234199920206e-09,0.0
2025-09-11T13:00:37Z,18230.0,18230.9,50,1529.46669,1529.46669,9.999999974752427e-06,8.38234199920206e-09,-0.00014999999962619768
2025-09-11T13:00:37Z,18231.0,18231.0,51,1529.46666,1529.46666,-1.9999999949504854e-05,-1.676468399840412e-08,-0.0009000000000145519
2025-09-11T13:00:38Z,18231.0,18231.1,52,1529.46633,1529.46651,-0.0001700000000255386,-1.4249981436761982e-07,-0.0007500000004047251
2025-09-11T13:00:38Z,18231.0,18231.2,53,1529.46651,1529.46651,-0.0001700000000255386,-1.4249981436761982e-07,0.0
2025-09-11T13:00:38Z,18231.0,18231.3,54,1529.46649,1529.46651,-0.0001700000000255386,-1.4249981436761982e-07,0.0
2025-09-11T13:00:38Z,18231.0,18231.4,55,1529.46673,1529.46651,-0.0001700000000255386,-1.4249981436761982e-07,0.0007500000004047251
2025-09-11T13:00:38Z,18231.0,18231.5,56,1529.4668,1529.46666,-1.9999999949504854e-05,-1.676468399840412e-08,0.0009000000000145519
2025-09-11T13:00:38Z,18231.0,18231.6,57,1529.46649,1529.46669,9.999999974752427e-06,8.38234199920206e-09,0.00014999999962619768
2025-09-11T13:00:38Z,18231.0,18231.7,58,1529.46666,1529.46669,9.999999974752427e-06,8.38234199920206e-09,0.0
2025-09-11T13:00:38Z,18231.0,18231.8,59,1529.46669,1529.46669,9.999999974752427e-06,8.38234199920206e-09,0.0
2025-09-11T13:00:38Z,18231.0,18231.9,60,1529.46684,1529.46669,9.999999974752427e-06,8.38234199920206e-09,0.0
2025-09-11T13:00:38Z,18232.0,18232.0,61,1529.46675,1529.46669,9.999999974752427e-06,8.38234199920206e-09,0.00030000000038380673
2025-09-11T13:00:39Z,18232.0,18232.1,62,1529.46656,1529.46675,7.000000005064066e-05,5.8676394185006814e-08,-0.0006499999994479368
2025-09-11T13:00:39Z,18232.0,18232.2,63,1529.46633,1529.46656,-0.0001199999999244028,-1.0058810418101712e-07,-0.0009999999997125997
2025-09-11T13:00:39Z,18232.0,18232.3,64,1529.46679,1529.46655,-0.00012999999989915523,-1.0897044618021917e-07,-0.0002500000004993126
2025-09-11T13:00:39Z,18232.0,18232.4,65,1529.46651,1529.46651,-0.0001700000000255386,-1.4249981436761982e-07,1.4551944718665943e-14
2025-09-11T13:00:39Z,18232.0,18232.5,66,1529.46655,1529.46655,-0.00012999999989915523,-1.0897044618021917e-07,0.00020000000063482724
2025-09-11T13:00:39Z,18232.0,18232.6,67,1529.46651,1529.46655,-0.00012999999989915523,-1.0897044618021917e-07,-1.0842021724855044e-19
2025-09-11T13:00:39Z,18232.0,18232.7,68,1529.4667,1529.46655,-0.00012999999989915523,-1.0897044618021917e-07,-0.00020000000063846517
2025-09-11T13:00:39Z,18232.0,18232.8,69,1529.46658,1529.46651,-0.0001700000000255386,-1.4249981436761982e-07,0.00014999999960073178
2025-09-11T13:00:39Z,18232.0,18232.9,70,1529.4665,1529.46658,-9.999999997489795e-05,-8.3823420182613e-08,-4.999999990086513e-05
2025-09-11T13:00:39Z,18233.0,18233.0,71,1529.46644,1529.4665,-0.00018000000000029104,-1.5088215636682186e-07,-0.0004000000001327862
2025-09-11T13:00:40Z,18233.0,18233.1,72,1529.46665,1529.4665,-0.00018000000000029104,-1.5088215636682186e-07,0.0
2025-09-11T13:00:40Z,18233.0,18233.2,73,1529.4665,1529.4665,-0.00018000000000029104,-1.5088215636682186e-07,0.0
